Epoch,Learning Rate,Training Loss,Time Loss,FFT Loss,Offset Loss,Amplitude Loss,Regularization Loss,Adversarial Loss,STFT Loss,PINN Loss,Error,Mean,Var,Testing Loss,Testing Time Loss,Testing FFT Loss,Testing Offset Loss,Testing Amplitude Loss,Testing Regularization Loss,Testing Adversarial Loss,Testing STFT Loss,Testing PINN Loss,Testing Error,Testing Mean,Testing Var,Phase
865,1.7431170625612902e-05,0.0055390623294644,0.0019849550962034,0.0027164244351701,1.156399465074287e-07,5.576677560586379e-05,0.0003116623944758,0.0004701379608983,0.0,0.0,0,-0.0054197340893248,0.9955694211853876,0.0054344069212675,0.0019794353283941,0.0026527976151555,1.857127962523464e-08,4.553762846626341e-05,0.0002933948126155,0.0004632232885342,0.0,0.0,0,-0.0052042328752577,1.0038384199142456,1
866,1.727988825003229e-05,0.0051786171582837,0.0019031583409135,0.0024859831513216,1.8472104280754647e-07,4.109547292803958e-05,0.0003092814198074,0.0004389141589247,0.0,0.0,0,-0.0053562548839383,0.988207221031189,0.0056254318915307,0.0020303772762417,0.0027358296792954,3.0794172545256515e-08,5.1912968046963215e-05,0.000330660608597,0.000476620713016,0.0,0.0,0,-0.0055450196377933,1.0195684432983398,1
867,1.7130026015339575e-05,0.0052395957625574,0.0019250239581904,0.0025200659616125,1.9113064119046106e-07,4.234492800808059e-05,0.0003074608264594,0.0004445089984478,0.0,0.0,0,-0.0054933435490561,0.9983730647299024,0.0048242839984595,0.0018549368251115,0.0022410755045711,2.2029688295788222e-08,1.6200394384213723e-05,0.0003024480829481,0.0004096012562513,0.0,0.0,0,-0.0053768064826726,1.0083355903625488,1
868,1.698158956376318e-05,0.0052742730412218,0.0019185707335256,0.0025499540691574,1.0917969762837113e-07,4.799075041874959e-05,0.0003107957697163,0.0004468524873825,0.0,0.0,0,-0.0053245940556128,0.9882517986827426,0.0052162241190671,0.0019569019787013,0.0024633647408336,9.712350923507527e-10,3.366282908245921e-05,0.0003202674852218,0.0004420266486704,0.0,0.0,0,-0.0053449310362339,1.019151210784912,1
869,1.6834584483851633e-05,0.0049205279081232,0.0018763184133503,0.0022878664442234,1.2595627355930597e-07,2.65966223701576e-05,0.0003132020614834,0.0004164184922248,0.0,0.0,0,-0.0054460406406886,0.9964507089720832,0.0052975299768149,0.0019685556180775,0.0025424342602491,1.7882251235334932e-09,3.868114436045289e-05,0.0002967578766401,0.0004510989820118,0.0,0.0,0,-0.0052265282720327,1.0060482025146484,1
870,1.6689016310263065e-05,0.0058661440594328,0.0020505990444992,0.0029417988326814,5.384201511304809e-07,7.32864421782627e-05,0.0003006816000884,0.0004992398090608,0.0,0.0,0,-0.0053313814310563,0.9912937680880228,0.004607796203345,0.0017965506995096,0.0021036653779447,9.428281089185476e-08,7.379590897471644e-06,0.0003100847534369,0.0003900215961039,0.0,0.0,0,-0.0053441887721419,1.0140621662139893,1
871,1.654489052355698e-05,0.0048108852675391,0.0018370873424121,0.0022319194912496,2.769431763422542e-07,2.2556429333538592e-05,0.0003121443733107,0.0004069006891869,0.0,0.0,0,-0.0054135883433951,0.9931667844454448,0.0047096582129597,0.0018267183331772,0.0021749488078057,6.564612249349011e-07,7.844335414119996e-06,0.0002993226516991,0.0004001667257398,0.0,0.0,0,-0.0051622791215777,1.0164084434509275,1
872,1.640221254998776e-05,0.0046989034033483,0.0018132396896059,0.0021628965882377,3.340043499062201e-07,1.7581708713502547e-05,0.0003072376453524,0.0003976136374856,0.0,0.0,0,-0.0053923110891547,0.9929247829649184,0.0045755966566503,0.0017862598178908,0.0020875164773315,4.2429249447195616e-08,6.387772828020388e-06,0.0003080129099544,0.0003873776295222,0.0,0.0,0,-0.005324512720108,1.011399745941162,1
873,1.6260987761300484e-05,0.0047391924696664,0.0018164164955831,0.0021968026024599,1.6765710360762873e-07,2.164310111159769e-05,0.0003028407356598,0.000401321918212,0.0,0.0,0,-0.0054088294402592,0.9923389156659445,0.0047336430288851,0.0018229094566777,0.0021817453671246,2.335714555101731e-08,1.32449949887814e-05,0.0003152544377371,0.0004004655056633,0.0,0.0,0,-0.0052684252150356,1.0161850452423096,1
874,1.61212214745286e-05,0.0050386653488708,0.0018732713975219,0.002402411127049,1.1686689709793858e-07,3.67611298012586e-05,0.0002985364084856,0.0004275682634518,0.0,0.0,0,-0.0054009136122961,0.9942747486962212,0.0045683542266488,0.0017765169031918,0.0020905847195535,8.435279852392341e-08,7.089922746672528e-06,0.0003073680854868,0.0003867101622745,0.0,0.0,0,-0.0053270212374627,1.0107039213180542,1
875,1.5982918951793828e-05,0.0050295955087575,0.0018712648630349,0.0023951489581829,1.97690076457017e-07,3.650381859188201e-05,0.0002998389019113,0.0004266413775945,0.0,0.0,0,-0.0053457121054331,0.9918035003874036,0.0049098329618573,0.0018481801962479,0.0023090159520506,2.5374205847583653e-08,2.332603799004573e-05,0.0003135661536362,0.0004157196381129,0.0,0.0,0,-0.0053718262352049,1.01536226272583,1
876,1.584608540010799e-05,0.0053448505803114,0.0019341664414645,0.0026070533009866,3.4307002858311205e-07,4.992455756615123e-05,0.0002992412094802,0.0004541219774788,0.0,0.0,0,-0.0054166591726243,0.9955657985475328,0.0047423858195543,0.001832157257013,0.0022004337515681,3.222754969556263e-07,1.1674433153530115e-05,0.0002945389132946,0.0004032590950373,0.0,0.0,0,-0.0052487635985016,1.0098539590835571,1
877,1.571072597117695e-05,0.0048461323603987,0.0018316355482157,0.0022701733202363,1.381217795939607e-07,2.734759219593899e-05,0.0003066569172208,0.0004101808946062,0.0,0.0,0,-0.005335758284976,0.9920249051517912,0.004610784817487,0.0017944128485396,0.0021068218629807,1.1548972622676958e-07,7.643074241059367e-06,0.0003116682346444,0.0003901234886143,0.0,0.0,0,-0.005335490219295,1.0168155431747437,1
878,1.557684576120671e-05,0.0054156275776525,0.0019374524062085,0.0026613553313331,1.9741327604726345e-07,5.578829859587131e-05,0.0003009535398127,0.0004598807750476,0.0,0.0,0,-0.0053882457108961,0.9943014250861274,0.0046672020107507,0.0018014358356595,0.0021587002556771,2.144798116887614e-08,1.1639478543656878e-05,0.0002993907837662,0.0003960136382374,0.0,0.0,0,-0.0051917536184191,1.011527180671692,1
879,1.544444981071149e-05,0.0052790385153558,0.0019182051247399,0.0025543967882792,2.972781596197491e-07,4.775664142976489e-05,0.0003111223890704,0.0004472602094109,0.0,0.0,0,-0.0053544470833407,0.9913891355196636,0.0046108113601803,0.0017863165121525,0.0021097480785101,2.3546959937448267e-07,7.762200766592287e-06,0.0003171426651533,0.0003896064590662,0.0,0.0,0,-0.0054173613898456,1.0144238471984863,1
880,1.531354310432403e-05,0.0057929552470644,0.0020171767747443,0.0029074682129753,3.058362730475513e-07,7.311526951525593e-05,0.0003024247481435,0.0004924645149407,0.0,0.0,0,-0.0053543496566514,0.99000883102417,0.0053122080862522,0.0019420550670474,0.0025563365779817,4.491533047712437e-07,3.51321286871098e-05,0.0003283959231339,0.000449839135399,0.0,0.0,0,-0.0055195330642163,1.016219139099121,1
881,1.5184130570607802e-05,0.0063287877063784,0.0021590020947365,0.0032379200889004,5.833897302033442e-07,8.983950606812464e-05,0.0003017505126384,0.0005396922190104,0.0,0.0,0,-0.0054045083104736,1.0010589957237244,0.0068035409785807,0.0022997201886028,0.0035275863483548,1.623725864874359e-07,0.0001069269710569,0.0002864136477001,0.0005827306886203,0.0,0.0,0,-0.0052206274121999,0.998856008052826,1
882,1.505621708187158e-05,0.0064869324366251,0.0021820275061246,0.0033402983875324,7.314801532882282e-07,9.8262210586755e-05,0.0003133804614966,0.0005522325874254,0.0,0.0,0,-0.0052314510362015,0.9898835354381136,0.0051994887180626,0.0019739798735827,0.0024623486679047,2.0060701899637934e-06,1.8131120668840595e-05,0.0002993905800394,0.0004436328599695,0.0,0.0,0,-0.005135023035109,1.0193767547607422,1
883,1.4929807453985897e-05,0.0060916062340968,0.0021050554933026,0.0030862577518241,1.3759942155565518e-06,7.679231526304243e-05,0.0003029932785365,0.0005191313361542,0.0,0.0,0,-0.005352072779917,0.9882650706503128,0.0052049313671886,0.0019229962490499,0.0024901248980313,4.327828548866819e-07,3.010096770594828e-05,0.0003199643397238,0.0004413121496327,0.0,0.0,0,-0.0052690738812088,1.0186808109283447,1
884,1.4804906446201816e-05,0.0055276799636582,0.001995475600577,0.0027017597264299,1.05468380853482e-06,4.979681403306636e-05,0.000309869634091,0.0004697235417552,0.0,0.0,0,-0.005345837213099,1.000163151158227,0.0055299452506005,0.0020111398771405,0.0027051663491874,4.235422466081218e-07,4.676487151300535e-05,0.0002948199980892,0.0004716305993497,0.0,0.0,0,-0.0051327268593013,1.0064486265182495,1
885,1.4681518760971672e-05,0.0055365268554952,0.0019770259710235,0.0027208953267998,2.062449255083957e-07,5.950387771412757e-05,0.000309103223521,0.0004697921394836,0.0,0.0,0,-0.0052274604741897,0.9879740609063042,0.0049047600477933,0.0018666620599105,0.0022854264825582,5.816606574171602e-08,2.0664847397711128e-05,0.0003167401009704,0.0004152088367845,0.0,0.0,0,-0.0052722133696079,1.0195612907409668,1
886,1.4559649043772074e-05,0.0054016516854365,0.0019487651685873,0.0026365151473631,1.238047477869486e-07,5.429001430456992e-05,0.0003034295999289,0.0004585280451768,0.0,0.0,0,-0.0053133879684739,0.9905054834153916,0.0046278755180537,0.0017873478354886,0.0021272515878081,2.8797931150847944e-08,9.311834219261073e-06,0.0003124755457974,0.0003914599365089,0.0,0.0,0,-0.0053096204064786,1.0140587091445925,1
887,1.4439301882929016e-05,0.0054425617369512,0.0019500508594016,0.0026764587447461,2.96778374813616e-07,5.635129355141544e-05,0.0002967530680406,0.0004626509681757,0.0,0.0,0,-0.0053562693194382,0.9959899187088012,0.0046000871807336,0.0017878958024084,0.0020988127216696,3.390615574971889e-07,6.0076754380133934e-06,0.0003183613589499,0.0003886708582285,0.0,0.0,0,-0.0055518061853945,1.0153710842132568,1
888,1.4320481809445051e-05,0.0046800380158755,0.0017966754708646,0.0021694543409264,2.654317596828548e-07,1.97716656960741e-05,0.0002972579968627,0.0003966129928206,0.0,0.0,0,-0.0053080184799101,0.992696550157335,0.0047950237058103,0.0018271773587912,0.002234315034002,7.186778816503647e-08,1.780844286258798e-05,0.0003095024439971,0.000406149221817,0.0,0.0,0,-0.0054794689640402,1.009504318237305,1
889,1.420319329682881e-05,0.005010998290446,0.0018595594447106,0.0023902777013265,3.015268272103337e-07,3.606062147001568e-05,0.0002998152372634,0.0004249837301257,0.0,0.0,0,-0.0053974560772379,0.9911113447613188,0.0047441571950912,0.0018193051218986,0.0021944167092442,5.6319343855193444e-08,1.5165123841143212e-05,0.0003138416504953,0.0004013721772935,0.0,0.0,0,-0.0054542180150747,1.0175411701202393,1
890,1.4087440760926494e-05,0.0051930049020383,0.001894879542912,0.0025081729205946,8.720775493717724e-08,4.585981883388336e-05,0.0003037001459031,0.0004403052541116,0.0,0.0,0,-0.0053889676411118,0.9973110026783414,0.0047113853506743,0.0018131700344383,0.0021863612346351,2.375382202046694e-08,1.476649231335614e-05,0.0002971107605844,0.0003999531327281,0.0,0.0,0,-0.0053133578039705,1.0093975067138672,1
891,1.3973228559755662e-05,0.0050304266106751,0.0018659146606094,0.0024003957967377,7.74140061684155e-08,3.851610927085858e-05,0.0002988916013338,0.0004266310522022,0.0,0.0,0,-0.0052264311557842,0.9898484349250792,0.0046609472483396,0.0017993182409554,0.0021393164061009,2.4590249836364823e-08,1.2392929420457222e-05,0.0003160313062835,0.000393863505451,0.0,0.0,0,-0.0054080062545835,1.0143976211547852,1
892,1.386056099334112e-05,0.0046670937186314,0.0018015582140328,0.0021517914461178,2.47021452379512e-07,1.757443068426154e-05,0.0003005875656122,0.0003953349757163,0.0,0.0,0,-0.0054179158372183,0.9957160751024882,0.0045432765036821,0.0017811808502301,0.0020772307179868,5.279050441231448e-08,5.618835984932957e-06,0.0002933515934273,0.0003858411801047,0.0,0.0,0,-0.0052457302808761,1.0134117603302002,1
893,1.3749442303553084e-05,0.0048111444339156,0.0018136655368531,0.002258405348079,9.039569912358857e-08,2.833952390170048e-05,0.0003034365719132,0.0004072071007815,0.0,0.0,0,-0.0053526946964363,0.9912255936198764,0.0044903736561536,0.0017599411075934,0.0020408171694725,3.406463378041735e-08,5.480737399921054e-06,0.000304024782963,0.0003800758277066,0.0,0.0,0,-0.0052028773352503,1.0155611038208008,1
894,1.36398766739474e-05,0.0047960554042624,0.0018104467696199,0.00225281332516,9.644525479480929e-08,2.7981750943379466e-05,0.0002983910283849,0.0004063260211195,0.0,0.0,0,-0.0053370416474839,0.9932192232873704,0.0045080198906362,0.0017574084922671,0.0020563155412673,1.3388003594627662e-07,5.6570734159322456e-06,0.0003071323735639,0.0003813724033534,0.0,0.0,0,-0.0053778570145368,1.01106595993042,1
895,1.353186822960812e-05,0.005177733902302,0.0018835067749023,0.0025097579798764,2.2258404984277906e-07,4.675404943554895e-05,0.0002981660525417,0.0004393264825921,0.0,0.0,0,-0.005314695648849,0.9916894170973036,0.0047085881233215,0.001802486134693,0.002180550713092,1.3979752111481505e-07,1.4074834325583652e-05,0.000313033175189,0.0003983036731369,0.0,0.0,0,-0.0054926201701164,1.0145878791809082,1
896,1.3425421036992098e-05,0.0051504754357867,0.0018846078698212,0.0024789875476724,2.7457942625769897e-07,4.202091147615445e-05,0.000308224827879,0.0004363595475701,0.0,0.0,0,-0.0054344837036397,0.9955288105540804,0.0048065553419291,0.0018300740048289,0.0022575240582227,7.863018680609457e-08,2.047885209321976e-05,0.0002896399528253,0.0004087598063051,0.0,0.0,0,-0.0052046878263354,1.0074918270111084,1
897,1.3320539103775989e-05,0.0049756318330764,0.0018467684793803,0.0023710943448046,8.688147676602952e-08,3.583642799437964e-05,0.0003000593052193,0.0004217862830652,0.0,0.0,0,-0.0052674134365386,0.9931070076094732,0.0049293832853436,0.0018489821814,0.0023252784740179,2.129517362448041e-08,2.523745206417516e-05,0.0003124378272332,0.0004174260539002,0.0,0.0,0,-0.0053848223760724,1.017019510269165,1
898,1.3217226378705304e-05,0.0053290033506022,0.0019267631513583,0.0025959770816067,9.921063915458501e-08,5.214652881275267e-05,0.0003017433207585,0.0004522740362315,0.0,0.0,0,-0.0053451846146749,0.9931587311956618,0.0044789998792111,0.0017463478725403,0.0020460397936403,4.5749143140483284e-08,3.989951437688433e-06,0.0003033375833183,0.0003792387724388,0.0,0.0,0,-0.005232366733253,1.0124924182891846,1
899,1.3115486751445737e-05,0.0050551052619185,0.0018652131936202,0.0024243054342352,1.999000888276549e-07,3.93913156181548e-05,0.0002970434369571,0.0004289518789543,0.0,0.0,0,-0.0053665481714738,0.9943334062894186,0.0046620909124612,0.0017924822168424,0.0021604297216981,2.49379077388312e-08,1.4768952496524436e-05,0.0002990938373841,0.0003952912229578,0.0,0.0,0,-0.0052672927267849,1.011462926864624,1
900,1.3015324052436752e-05,0.0056420864744318,0.0019733275209243,0.002816156975718,1.7007346513824788e-07,6.879429464687646e-05,0.0003046893398277,0.0004789484600122,0.0,0.0,0,-0.0053493088214761,0.9962568746672736,0.0046915994025766,0.0018111212411895,0.0021796054206788,8.176517667379812e-07,6.981879323575413e-06,0.000294001045404,0.0003990726545453,0.0,0.0,0,-0.0051698749884963,1.0149545669555664,1
901,1.2916742052747358e-05,0.0049804067756566,0.0018542113377609,0.0023745968420472,5.521349507967935e-07,3.316774543943918e-05,0.0002949977772206,0.0004228808231548,0.0,0.0,0,-0.0052703994119332,0.9881523648897806,0.0045414641499519,0.0017719129100441,0.0020731256809085,1.6452339934858173e-08,7.389585334749427e-06,0.0003045156190637,0.0003845038590952,0.0,0.0,0,-0.0050793103873729,1.0169451236724854,1
902,1.2819744463934134e-05,0.0051477177379031,0.0018850664297739,0.0024868715295775,4.56307352002404e-07,4.324161758025488e-05,0.0002948880460785,0.0004371938024026,0.0,0.0,0,-0.0053424463710851,0.9943077762921652,0.0045177140273153,0.0017646719934418,0.0020589011255651,2.2006223332482483e-07,5.562508704315405e-06,0.0003060011367779,0.0003823573351837,0.0,0.0,0,-0.0052340314723551,1.0134050846099854,1
903,1.2724334937901457e-05,0.004988483308504,0.0018646328632409,0.0023687529222418,2.539320102338631e-07,3.533594463078771e-05,0.0002961690220723,0.000423338584369,0.0,0.0,0,-0.0052362870838907,0.9915637771288554,0.0047515472397208,0.0018164846114814,0.0022029504179954,1.730866188154323e-07,1.4903530427545776e-05,0.0003150921547785,0.0004019435145892,0.0,0.0,0,-0.0053762914612889,1.017222285270691,1
904,1.2630517066764067e-05,0.0053973833305968,0.0019458510343813,0.0026361324255251,1.4437594389151957e-07,5.442574840546715e-05,0.0003026311719117,0.0004581983537516,0.0,0.0,0,-0.0053075109091069,0.996103478802575,0.0050127855502069,0.001872393884696,0.0023965169675648,4.734457714761221e-09,3.150488919345662e-05,0.0002854740887414,0.000426891085226,0.0,0.0,0,-0.0051986780017614,1.0053616762161257,1
905,1.2538294382711785e-05,0.005504795608835,0.001945825966282,0.0027272698417719,1.417344679152974e-07,6.220498249199914e-05,0.0003020435138346,0.0004673095795118,0.0,0.0,0,-0.0052578165713283,0.992958062224918,0.0046780407428741,0.0017967100720852,0.0021660050842911,2.350390246874668e-07,1.2346122275630478e-05,0.0003064728516619,0.0003962715272791,0.0,0.0,0,-0.0052876961417496,1.0179340839385986,1
906,1.2447670357876547e-05,0.0057642678212788,0.0020063956552702,0.0029028117035826,1.193835018990323e-07,7.55544389095222e-05,0.0002884657038117,0.000490920744293,0.0,0.0,0,-0.0053215241577062,0.9895594980981616,0.0045627811923623,0.0017627275083214,0.0021013896912336,3.012647198374907e-07,6.788927294110181e-06,0.0003051619860343,0.000386411731597,0.0,0.0,0,-0.0052918093279004,1.0093531608581543,1
907,1.2358648404201653e-05,0.0052958479047649,0.0019067706566097,0.0025933601427823,1.19320873379378e-07,5.223035683836012e-05,0.0002933542968498,0.0004500130889937,0.0,0.0,0,-0.0052549959056907,0.995712286896176,0.004585888236761,0.0017755487933754,0.002113880822435,4.944610410007044e-08,1.074633291864302e-05,0.0002967196342069,0.0003889429790433,0.0,0.0,0,-0.0052301152609288,1.0110270977020264,1
908,1.227123187331335e-05,0.0049884275326298,0.0018486037151888,0.0023736782992879,2.727338982803455e-07,3.5406195719487085e-05,0.0003082383514588,0.0004222282085619,0.0,0.0,0,-0.0053104349515504,0.9949824147754244,0.0047077098861336,0.0018045066390186,0.0022005399223417,3.669079262635933e-07,1.4813490452070257e-05,0.0002869781746994,0.0004005046503152,0.0,0.0,0,-0.005066487006843,1.009529709815979,1
909,1.2185424056394626e-05,0.0048499888119598,0.0018151408940967,0.0022949191431204,1.881487811969704e-07,3.102799483814225e-05,0.0002977067326557,0.0004110060140697,0.0,0.0,0,-0.0052638055963648,0.991591970125834,0.0045095235109329,0.001758184749633,0.0020559066906571,1.4553899418956462e-08,7.289248969755135e-06,0.0003067188372369,0.0003814091614913,0.0,0.0,0,-0.0052596917375922,1.0156430006027222,1
910,1.2101228184061278e-05,0.0051009634302722,0.0018659135870014,0.0024662854719079,1.1008188267109317e-07,4.4089363452965496e-05,0.0002913450298365,0.0004332199071844,0.0,0.0,0,-0.0052987981794608,0.9940394626723396,0.0045521818101406,0.0017628028290346,0.0021010041236877,2.201635496135168e-08,9.905935257847888e-06,0.0002920661936514,0.0003863806778099,0.0,0.0,0,-0.0051796804182231,1.0086020231246948,1
911,1.201864742624032e-05,0.0048656067810952,0.0018182773039572,0.0022976709943678,1.0713287285696933e-07,3.188069068629476e-05,0.0003060758915833,0.0004115948298325,0.0,0.0,0,-0.0053497813124623,0.9934165014161004,0.0046159988269209,0.0017775984015315,0.0021336507052183,3.1819826773471505e-08,1.325777884630952e-05,0.0003003353194799,0.0003911249514203,0.0,0.0,0,-0.0052455314435064,1.0143134593963623,1
912,1.1937684892050604e-05,0.0049472324446671,0.0018394682168339,0.0023503757288886,1.4789571771577238e-07,3.5578778907721346e-05,0.0003026773305868,0.000418984405567,0.0,0.0,0,-0.0052690901793539,0.9946485228008696,0.0044453940354287,0.001739410799928,0.0020250552333891,5.083413512352308e-08,4.583202098729089e-06,0.0002998473646584,0.0003764466091524,0.0,0.0,0,-0.0052548758685588,1.0134772062301636,1
913,1.1858343629685784e-05,0.0049121712024013,0.0018268740322026,0.002336168092572,2.034238077739145e-07,3.442177037666422e-05,0.0002981996674659,0.0004163042144177,0.0,0.0,0,-0.0053182174451649,0.994583891497718,0.004522974602878,0.0017567122122272,0.0020789187401533,1.8079848729257723e-08,9.026589395944027e-06,0.0002947357716038,0.0003835631068795,0.0,0.0,0,-0.005141525529325,1.0156824588775637,1
914,1.178062662629954e-05,0.0047733138004938,0.0017946539576061,0.0022532793874334,7.022745232257125e-08,2.9644755866482025e-05,0.0002908722575133,0.0004047933390312,0.0,0.0,0,-0.0052690400948954,0.9923188090324402,0.0044037662446498,0.0017289185198023,0.0019978280179202,1.5081814908057822e-08,3.194756573066116e-06,0.00030113523826,0.0003726746363099,0.0,0.0,0,-0.0051736389286816,1.0155404806137085,1
915,1.1704536807893137e-05,0.005492960051116,0.0019353649242677,0.0027346018857012,1.6844870663766818e-07,6.435076372528986e-05,0.000291477358486,0.0004669966874644,0.0,0.0,0,-0.0052329526903728,0.9870951904190912,0.0048409067094326,0.0018337281653657,0.0022636097855865,7.549678571194818e-07,1.4287568774307148e-05,0.0003187927068211,0.0004097337950952,0.0,0.0,0,-0.0054752738215029,1.0154831409454346,1
916,1.1630077039205207e-05,0.0060289452990723,0.0020815489244543,0.0030576025601476,6.386537671056026e-07,8.011166796172297e-05,0.000295128404913,0.0005139151536342,0.0,0.0,0,-0.0053388544668753,1.0016056961483426,0.0052358545362949,0.00194213015493,0.0025278574321419,1.7571346688782796e-07,3.654276952147484e-05,0.0002821499947458,0.0004469987470656,0.0,0.0,0,-0.0051865894347429,1.0058702230453491,1
917,1.1557250123603984e-05,0.0054888726315564,0.0019668369528113,0.0026988917703015,7.45929458250632e-07,5.547990319125044e-05,0.0003003453311976,0.0004665728839528,0.0,0.0,0,-0.0051388548066218,0.9870524538887872,0.004889368545264,0.0018767190631479,0.0022777849808335,4.474005095289613e-07,1.952076672750991e-05,0.0002994455571752,0.0004154504276812,0.0,0.0,0,-0.0051725865341722,1.0137531757354736,1
918,1.1486058802981656e-05,0.0050245172654589,0.0018719578834457,0.0023912521751804,3.078980935890109e-07,3.6012291376310815e-05,0.0002986661048554,0.0004263210123301,0.0,0.0,0,-0.0053728634698523,0.998113022910224,0.004640425555408,0.001805645530112,0.0021392235066741,1.320703120200051e-07,9.753011909197085e-06,0.0002911843766923,0.0003944869094993,0.0,0.0,0,-0.0051261554472148,1.0111483335494995,1
919,1.141650575765122e-05,0.0052161122051378,0.0018959755155568,0.0025358983160307,1.1650591691392265e-07,4.886295310926572e-05,0.0002920715552237,0.0004431873967405,0.0,0.0,0,-0.0052322221712933,0.9905684192975364,0.0045015411451458,0.0017512848135083,0.00206163036637,1.1975770597416613e-08,6.715750714647584e-06,0.0003006069746334,0.0003812915238086,0.0,0.0,0,-0.0051424270495772,1.0143749713897705,1
920,1.1348593606245522e-05,0.0050703534442517,0.0018643644095088,0.0024336387351569,1.3118512746472058e-07,4.1801320296346806e-05,0.0003006175748952,0.0004298003138198,0.0,0.0,0,-0.0052395919337868,0.9947070545620388,0.0045139240100979,0.0017524178838357,0.0020745580550283,6.403361729745426e-10,7.746168193989433e-06,0.0002965033927466,0.0003826975880656,0.0,0.0,0,-0.0052326205186545,1.0107070207595823,1
921,1.128232490561867e-05,0.0052457915412055,0.0018951781740826,0.0025569474738505,1.3610981768823964e-07,5.151313760304927e-05,0.0002968041420293,0.0004452125673803,0.0,0.0,0,-0.0052490141760143,0.991046514776018,0.004429668188095,0.0017364635132253,0.0020210458897054,8.16739245124154e-08,4.6992900024633855e-06,0.0002916267549153,0.000375750940293,0.0,0.0,0,-0.0051483521237969,1.0119832754135132,1
922,1.1217702150749798e-05,0.0050862442909015,0.0018599561881273,0.0024599010486983,6.483566720542437e-08,4.5216651819322986e-05,0.0002891199417515,0.0004319857269163,0.0,0.0,0,-0.005272882266177,0.9940637482537164,0.0044800122268497,0.0017462166724726,0.0020482011605054,7.161212067785527e-08,6.998072421993129e-06,0.0002990829234477,0.0003794417716562,0.0,0.0,0,-0.0053131538443267,1.0094687938690186,1
923,1.1154727774649088e-05,0.0048281674066351,0.0018152818730514,0.0022778327240505,2.2253440251023767e-07,2.9934753405945637e-05,0.0002955840383138,0.0004093114694114,0.0,0.0,0,-0.0052708036576708,0.994884603553348,0.0044778017327189,0.0017519519897177,0.0020469836890697,1.0222604629461784e-07,6.697523531329352e-06,0.000292173033813,0.0003798935504164,0.0,0.0,0,-0.005208290182054,1.0129306316375732,1
924,1.109340414826622e-05,0.0050448878771728,0.0018576794536784,0.0024227628018707,1.536629127891271e-07,4.189880322276925e-05,0.0002943489622945,0.0004280442339626,0.0,0.0,0,-0.0052741752006113,0.992374943362342,0.0045459954999387,0.0017631025984883,0.0020877816714346,2.897800666090688e-09,1.0971415576932486e-05,0.0002990487846545,0.0003850884386338,0.0,0.0,0,-0.0051448959857225,1.0148335695266724,1
925,1.1033733580401052e-05,0.0046583928892181,0.0017774178543024,0.0021733317731155,1.459071736024479e-07,2.359808068932681e-05,0.0002888243923532,0.0003950749685625,0.0,0.0,0,-0.0052746822022729,0.9938490986824036,0.0044779027812182,0.0017435236368328,0.00204718275927,9.296609704279037e-09,7.500084393541329e-06,0.0003006162296514,0.0003790706396102,0.0,0.0,0,-0.0052405358292162,1.0143864154815674,1
926,1.0975718317616762e-05,0.0046118040465646,0.0017607328093921,0.0021452493448224,9.528640183060273e-08,2.2215816544404435e-05,0.0002929126397551,0.0003905982270629,0.0,0.0,0,-0.0052313477111359,0.9933874408404032,0.0044133202172815,0.0017253113910555,0.0020141575951129,3.887050681328219e-09,6.021437911840621e-06,0.0002938787511084,0.0003739469102583,0.0,0.0,0,-0.0051973289810121,1.0125184059143066,1
927,1.0919360544155178e-05,0.0048809746901194,0.0018130823090258,0.0023243406839254,1.1985978214883946e-07,3.5602376808835994e-05,0.0002940871636383,0.0004137423044691,0.0,0.0,0,-0.0053284813960393,0.993996971183353,0.0045395484194159,0.0017526182346045,0.0020901865791529,1.838516361374332e-08,1.058981433743611e-05,0.0003018551215063,0.0003842804871965,0.0,0.0,0,-0.0052490308880805,1.0184440612792969,1
928,1.0864662381854632e-05,0.004822674103909,0.0018029404002138,0.002293077776105,1.1581858854686149e-07,3.2860014824917824e-05,0.0002840781881887,0.0004096018253929,0.0,0.0,0,-0.0052377570730944,0.9924334221416048,0.0044485456310212,0.001730342162773,0.0020308101084083,7.047641759072576e-08,5.986448286421364e-06,0.0003052209794986,0.0003761152329389,0.0,0.0,0,-0.0052753072232007,1.0144097805023191,1
929,1.0811625890070015e-05,0.0045534049471219,0.0017561792111438,0.002102153104109,2.993381171576301e-07,1.7694898386050933e-05,0.0002912451810617,0.000385833234759,0.0,0.0,0,-0.0052513567109902,0.993001917997996,0.0044213258661329,0.0017288664821535,0.0020130441989749,2.4944685605987615e-07,4.130597062612651e-06,0.0003008444327861,0.000374191062292,0.0,0.0,0,-0.0053564691916108,1.0117855072021484,1
930,1.0760253065595267e-05,0.0051610112293726,0.001870963243871,0.0025086705184852,3.796459514167812e-07,4.706007621280151e-05,0.0002959745179396,0.0004379633691213,0.0,0.0,0,-0.0052247171083258,0.9940385818481444,0.0045231292024254,0.0017522822599858,0.0020847886335104,3.7948865383441444e-08,1.0189742170041429e-05,0.0002921233244705,0.0003837070835288,0.0,0.0,0,-0.0052523077465593,1.0116126537322998,1
