Epoch,Disc LR,D per G,Disc Loss,Real Guess,Real Quant,Fake Guess,Fake Quant,Phase
943,4e-05,1,0.3440841913223266,0.834400224685669,0.8016679883003235,0.1500247299671173,0.2409694343805313,1
944,4e-05,1,0.3194491863250732,0.8662263751029968,0.8016042113304138,0.161247968673706,0.2643817365169525,1
945,4e-05,1,0.3090249598026275,0.8570371568202972,0.8083219528198242,0.1433241963386535,0.2386526465415954,1
946,4e-05,1,0.3437319993972778,0.8582427501678467,0.829603374004364,0.1734765246510505,0.3242586851119995,1
947,4e-05,1,0.3366462588310241,0.8557730913162231,0.7937187552452087,0.1654780507087707,0.2866785228252411,1
948,4e-05,1,0.349706619977951,0.8588240742683411,0.795881986618042,0.1792325526475906,0.2799463272094726,1
949,4e-05,1,0.3360302150249481,0.8622890710830688,0.8038074970245361,0.1712738424539566,0.2655138671398163,1
950,4e-05,1,0.3163323104381561,0.8732560873031616,0.8174694776535034,0.1654026508331298,0.2586254477500915,1
951,4e-05,1,0.3231143653392792,0.8731812238693237,0.8295027613639832,0.1709727048873901,0.2660418450832367,1
952,4e-05,1,0.3057554215192795,0.8487579822540283,0.8250370025634766,0.1319291219115257,0.2243692725896835,1
953,4e-05,1,0.3926306068897247,0.867354691028595,0.8310480117797852,0.2214509695768356,0.3746878504753113,1
954,4e-05,1,0.4442673921585083,0.8692580461502075,0.826906681060791,0.2622513771057129,0.3580774962902069,1
955,4e-05,1,0.313126802444458,0.8676229119300842,0.8333753943443298,0.157286912202835,0.264812171459198,1
956,4e-05,1,0.3976936837037404,0.8359419306119283,0.8016562461853027,0.1960766166448593,0.3496814966201782,1
957,4e-05,1,0.305256724357605,0.8623201251029968,0.8215636014938354,0.1454053521156311,0.2446435838937759,1
958,4e-05,1,0.2934758067131042,0.8609380722045898,0.8139519095420837,0.1338898241519928,0.2612532675266266,1
959,4e-05,1,0.3681946694850921,0.8433165550231934,0.7824304699897766,0.1794510930776596,0.3032001554965973,1
960,4e-05,1,1.375097190539042,0.5053896979490916,0.4279167652130127,0.4996830574671427,0.6024540662765503,2
961,4e-05,1,1.229063951174418,0.5438486011823018,0.418529212474823,0.4606827533245086,0.5815447568893433,2
962,4e-05,1,1.1743148040771485,0.5632329428195954,0.3971766829490661,0.4489818215370178,0.6575761437416077,2
963,4e-05,1,1.045293706258138,0.6017389059066772,0.4669183492660522,0.4137550012270609,0.6053876280784607,2
964,4e-05,1,1.021193435192108,0.6065767375628154,0.3733401298522949,0.4038682703177134,0.7336310744285583,2
965,4e-05,1,0.9526597992579142,0.624018308321635,0.4465113580226898,0.3789610966046651,0.4537477791309356,2
966,4e-05,1,0.7355504496892293,0.692554345925649,0.4427361786365509,0.3067908096313476,0.4495664238929748,2
967,4e-05,1,0.5928554224967957,0.7406509455045064,0.592706024646759,0.252704658905665,0.3119702935218811,2
968,4e-05,1,0.4583771395683289,0.7909041206041972,0.7862387299537659,0.2000875151157379,0.3717970252037048,2
969,4e-05,1,0.3952229966719945,0.8191474775473276,0.7883804440498352,0.1777121722698211,0.22292260825634,2
970,4e-05,1,0.384441156278957,0.8231715126471086,0.8002095222473145,0.1728224036368456,0.2260931879281997,2
971,4e-05,1,0.3780167624354362,0.8189580142498016,0.787688136100769,0.163262665271759,0.2221111208200454,2
972,4e-05,1,0.3608990013599396,0.8291715383529663,0.7922952771186829,0.1593405827879905,0.2154793739318847,2
973,4e-05,1,0.3684954047203064,0.8291639089584351,0.7893755435943604,0.1656964421272277,0.2165503054857254,2
974,4e-05,1,0.3580330014228821,0.8308236002922058,0.786196231842041,0.1586059927940368,0.1991615295410156,2
975,4e-05,1,0.3926704227924347,0.8200576901435852,0.7901998162269592,0.1765807867050171,0.251954972743988,2
976,4e-05,1,0.3612658381462097,0.8337622880935669,0.8064274191856384,0.1642776578664779,0.2194061875343322,2
977,4e-05,1,0.3893403857946396,0.8244962990283966,0.801564633846283,0.1781733036041259,0.2533107697963714,2
978,4e-05,1,0.4041918218135834,0.8196909096505907,0.7810046672821045,0.1853997657696406,0.2197121679782867,2
979,4e-05,1,0.3781055867671966,0.818884813785553,0.7874164581298828,0.1632254838943481,0.2041454464197158,2
980,4e-05,1,0.374269351363182,0.8275000751018524,0.7872798442840576,0.1687673181295395,0.2449051737785339,2
981,4e-05,1,0.3530112206935882,0.8393752574920654,0.7889732122421265,0.162985473871231,0.2013875395059585,2
982,4e-05,1,0.3509306013584137,0.8362367153167725,0.7905410528182983,0.158094123005867,0.1958667039871215,2
983,4e-05,1,0.3821242749691009,0.8235697348912557,0.8197934031486511,0.1712694250875049,0.2184459865093231,2
984,4e-05,1,0.3509470820426941,0.8381441235542297,0.8096957206726074,0.1600239127874374,0.2353807091712951,2
985,4e-05,1,0.3731974065303802,0.8191085159778595,0.802162230014801,0.1593240648508072,0.2387474775314331,2
986,4e-05,1,0.3607285618782043,0.8332651257514954,0.7986468076705933,0.1633296757936477,0.2327222228050232,2
987,4e-05,1,0.369988739490509,0.828597903251648,0.799094557762146,0.1663723587989807,0.2429338246583938,2
988,4e-05,1,0.3508174419403076,0.8356896638870239,0.8094537854194641,0.1574476361274719,0.2132984846830368,2
989,4e-05,1,0.3508469462394714,0.8370270729064941,0.808050274848938,0.1588187366724014,0.2310306429862976,2
990,4e-05,1,0.3621391057968139,0.8292077779769897,0.7979922890663147,0.1604209244251251,0.2205305248498916,2
991,4e-05,1,0.3786075711250305,0.8313813805580139,0.7942844033241272,0.1762934476137161,0.2747677862644195,2
992,4e-05,1,0.3613425493240356,0.8332610130310059,0.7979596257209778,0.1638390719890594,0.2275037318468094,2
993,4e-05,1,0.354965329170227,0.8319079875946045,0.7939074039459229,0.1571210026741027,0.2251819521188736,2
994,4e-05,1,0.3682491779327392,0.8368930220603943,0.8008204698562622,0.1731980741024017,0.2602831423282623,2
995,4e-05,1,0.3856613636016845,0.8294004797935486,0.8023397326469421,0.1801297962665558,0.2881208956241607,2
996,4e-05,1,0.3654361665248871,0.8302978277206421,0.7918372750282288,0.1642831116914749,0.2334181815385818,2
997,4e-05,1,0.3673912584781647,0.8370614647865295,0.8060093522071838,0.1726549863815307,0.2734164893627167,2
998,4e-05,1,0.3539784252643585,0.8349491953849792,0.809763491153717,0.1593618988990783,0.2213824838399887,2
999,4e-05,1,0.3744748830795288,0.8242247104644775,0.7818023562431335,0.1657004952430725,0.2402821034193039,2
1000,4e-05,1,0.3643614649772644,0.829858124256134,0.7855677008628845,0.1629411727190017,0.248211920261383,2
1001,4e-05,1,0.3770514726638794,0.8226345181465149,0.7971168160438538,0.1662388145923614,0.2514013051986694,2
1002,4e-05,1,0.3802464455366134,0.8248666822910309,0.8103953003883362,0.1710376515984535,0.2359350621700287,2
1003,4e-05,1,0.3839758634567261,0.8209739327430725,0.7868382930755615,0.1703173220157623,0.251560777425766,2
1004,4e-05,1,0.3579426109790802,0.836399495601654,0.8057848215103149,0.1641395986080169,0.2412350475788116,2
1005,4e-05,1,0.3639400005340576,0.8338903188705444,0.8002397418022156,0.1666375696659088,0.2434682548046112,2
1006,4e-05,1,0.3773904889822006,0.8316599130630493,0.8064016103744507,0.1753471791744232,0.2519273459911346,2
1007,4e-05,1,0.3657983839511871,0.837999701499939,0.8082257509231567,0.1722638756036758,0.2246860265731811,2
1008,4e-05,1,0.4026868343353271,0.8322697281837463,0.7953752279281616,0.196749061346054,0.2733228802680969,2
1009,4e-05,1,0.3813416361808777,0.8347794413566589,0.787367582321167,0.1818862706422805,0.2530394196510315,2
1010,4e-05,1,0.3821359723806381,0.8289652019739151,0.7849166393280029,0.176734372973442,0.2342740446329116,2
1011,4e-05,1,0.3749825656414032,0.8277276307344437,0.7848449945449829,0.1696070283651352,0.2460577636957168,2
1012,4e-05,1,0.353069394826889,0.8353747129440308,0.7971484661102295,0.1590259671211242,0.1960882246494293,2
1013,4e-05,1,0.3514872789382934,0.8308456540107727,0.7837738394737244,0.1531028896570205,0.1931042820215225,2
1014,4e-05,1,0.3680923581123352,0.8319227695465088,0.7955679297447205,0.1681279838085174,0.2033068835735321,2
1015,4e-05,1,0.3470451831817627,0.8356045484542847,0.7942615747451782,0.1541772186756134,0.1927573084831237,2
1016,4e-05,1,0.3448818325996399,0.839790940284729,0.8027698397636414,0.1565709710121154,0.20502270758152,2
1017,4e-05,1,0.3446803689002991,0.833983838558197,0.8104282021522522,0.1505270302295684,0.2005289196968078,2
1018,4e-05,1,0.3736282736063003,0.8272763192653656,0.7914047241210938,0.1680731475353241,0.2285647839307785,2
1019,4e-05,1,0.3570285439491272,0.8347549438476562,0.7978812456130981,0.161727026104927,0.2256865948438644,2
1020,4e-05,1,0.3583962619304657,0.832523763179779,0.8095812201499939,0.1606201529502868,0.2376888692378997,2
1021,4e-05,1,0.3523097634315491,0.8333628177642822,0.7920753359794617,0.156355082988739,0.1938214004039764,2
1022,4e-05,1,0.3435236811637878,0.8336277008056641,0.7978177666664124,0.1491805016994476,0.1981122344732284,2
1023,4e-05,1,0.3588375449180603,0.8379746675491333,0.7921668291091919,0.1664571017026901,0.2537461817264557,2
1024,4e-05,1,0.3725813031196594,0.8305568695068359,0.7946527600288391,0.170491948723793,0.2593763470649719,2
1025,4e-05,1,0.3573164343833923,0.832703173160553,0.8006196022033691,0.1599033772945404,0.2248409688472747,2
1026,4e-05,1,0.3828097730875015,0.8174557089805603,0.7811418771743774,0.1657537147402763,0.2235023975372314,2
1027,4e-05,1,0.3490944504737854,0.8426710367202759,0.8066357374191284,0.16298708319664,0.2262017726898193,2
1028,4e-05,1,0.3854190409183502,0.8361709117889404,0.7941732406616211,0.1865711510181427,0.3034224212169647,2
1029,4e-05,1,0.3689228594303131,0.838487982749939,0.790130078792572,0.1753265559673309,0.2511256635189056,2
1030,4e-05,1,0.3578083515167236,0.8377524614334106,0.804376482963562,0.165377527475357,0.2468843162059784,2
1031,4e-05,1,0.359409749507904,0.8357095718383789,0.7938389182090759,0.1646759957075119,0.22642882168293,2
1032,4e-05,1,0.3430414199829101,0.8421746492385864,0.801967203617096,0.1574089676141739,0.2102483212947845,2
1033,4e-05,1,0.3687842637300491,0.8287127017974854,0.7872508764266968,0.1654807478189468,0.2175322771072387,2
1034,4e-05,1,0.3670034408569336,0.8305643200874329,0.7872117161750793,0.165859580039978,0.2090115994215011,2
1035,4e-05,1,0.367026150226593,0.8409788608551025,0.7962473630905151,0.1762081086635589,0.2544527947902679,2
1036,4e-05,1,0.3664305508136749,0.8368700742721558,0.8020345568656921,0.171670377254486,0.2226466834545135,2
1037,4e-05,1,0.3438628315925598,0.8371058702468872,0.7935085296630859,0.1530029475688934,0.2001608908176422,2
1038,4e-05,1,0.3439378142356872,0.8420296907424927,0.8000174164772034,0.15801902115345,0.2080081850290298,2
1039,4e-05,1,0.3600264489650726,0.8353431224822998,0.7832912802696228,0.1648247838020324,0.2145658135414123,2
1040,4e-05,1,0.3654005527496338,0.8318840861320496,0.7906986474990845,0.1658469289541244,0.2183986157178878,2
1041,4e-05,1,0.3612785935401916,0.8386548757553101,0.7929384112358093,0.1691637635231018,0.2125539183616638,2
1042,4e-05,1,0.3622444570064544,0.8365029096603394,0.8103207349777222,0.1678305119276046,0.1952057033777237,2
1043,4e-05,1,0.3614678978919983,0.8376243710517883,0.8188669085502625,0.1682990789413452,0.2075559794902801,2
1044,4e-05,1,0.3671866059303283,0.8366053700447083,0.7993116974830627,0.1720345318317413,0.2220016568899154,2
1045,4e-05,1,0.3505185842514038,0.8421981930732727,0.8048083782196045,0.1637090444564819,0.2110628187656402,2
1046,4e-05,1,0.3558894991874695,0.839030921459198,0.7973322868347168,0.165048599243164,0.2246432155370712,2
1047,4e-05,1,0.3655494078993797,0.8286557048559189,0.7872836589813232,0.1626694984734058,0.1896961480379104,2
1048,4e-05,1,0.3647921085357666,0.8298666477203369,0.7830433249473572,0.163310170173645,0.2029817253351211,2
1049,4e-05,1,0.358254462480545,0.8347484469413757,0.7887845039367676,0.1627278849482536,0.1994282305240631,2
1050,4e-05,1,0.3695196012655894,0.822770873705546,0.790880560874939,0.1600020825862884,0.2234883308410644,2
1051,4e-05,1,0.33664670586586,0.844163179397583,0.8042840361595154,0.1540011465549469,0.1997716873884201,2
1052,4e-05,1,0.3510723114013672,0.8360385894775391,0.8081141114234924,0.1580139696598053,0.2178570926189422,2
1053,4e-05,1,0.3625054657459259,0.8251382112503052,0.7921192646026611,0.1565891504287719,0.2307245880365371,2
1054,4e-05,1,0.3683840930461883,0.8233484327793121,0.8104627132415771,0.1594881266355514,0.2389449626207351,2
1055,4e-05,1,0.3547559976577759,0.8331505060195923,0.8129082322120667,0.1582018882036209,0.218792974948883,2
1056,4e-05,1,0.34685218334198,0.8380532264709473,0.8156251907348633,0.1564858257770538,0.2187164723873138,2
1057,4e-05,1,0.3514713048934936,0.8394446969032288,0.7948769927024841,0.1617648899555206,0.2462430447340011,2
1058,4e-05,1,0.372855007648468,0.8310409188270569,0.8010661602020264,0.1712019443511963,0.2520443201065063,2
1059,4e-05,1,0.353492259979248,0.8406860828399658,0.8240201473236084,0.1646924614906311,0.2285157442092895,2
1060,4e-05,1,0.3771064579486847,0.826501727104187,0.7841308116912842,0.1701855957508087,0.2653221786022186,2
1061,4e-05,1,0.3883097767829895,0.8288836479187012,0.8025327324867249,0.181788370013237,0.2462751865386963,2
1062,4e-05,1,0.3412964344024658,0.842292308807373,0.8090659976005554,0.15605528652668,0.202881783246994,2
1063,4e-05,1,0.3846352994441986,0.8300626277923584,0.8027176856994629,0.179942786693573,0.271454781293869,2
1064,4e-05,1,0.3486416637897491,0.8434385061264038,0.8162571787834167,0.1633700132369995,0.2412648946046829,2
1065,4e-05,1,0.3619168996810913,0.8379480838775635,0.7982165813446045,0.168993592262268,0.2538143098354339,2
1066,4e-05,1,0.3588883280754089,0.8301562070846558,0.7935351133346558,0.1586495041847229,0.2291234582662582,2
1067,4e-05,1,0.392095685005188,0.8281740546226501,0.8001582026481628,0.1841818392276764,0.2583639323711395,2
1068,4e-05,1,0.3468395471572876,0.8365331888198853,0.7887409925460815,0.1549424231052398,0.2298851609230041,2
1069,4e-05,1,0.3701450824737549,0.8357944488525391,0.8154729604721069,0.1736794412136078,0.2378162294626236,2
1070,4e-05,1,0.3713179230690002,0.8218733668327332,0.7915852665901184,0.1606680303812027,0.2196493297815323,2
1071,4e-05,1,0.3637030720710754,0.8377809524536133,0.8195755481719971,0.1703110635280609,0.2583528459072113,2
1072,4e-05,1,0.3373256325721741,0.8457920551300049,0.8194572329521179,0.1562034338712692,0.2102403193712234,2
1073,4e-05,1,0.3643885850906372,0.8338574171066284,0.8128623962402344,0.1669784188270568,0.2510736584663391,2
1074,4e-05,1,0.3507823944091797,0.8415828347206116,0.814765453338623,0.163318246603012,0.2360100150108337,2
1075,4e-05,1,0.3455915153026581,0.8406385183334351,0.8088592886924744,0.1580191403627395,0.2446909695863723,2
1076,4e-05,1,0.3662343025207519,0.8415729403495789,0.8097260594367981,0.1761375367641449,0.2621806263923645,2
1077,4e-05,1,0.3778932392597198,0.8371083736419678,0.8084699511528015,0.1813441216945648,0.2752565145492553,2
1078,4e-05,1,0.42326620221138,0.8379621505737305,0.8105998039245605,0.2184560298919677,0.3947255313396454,2
1079,4e-05,1,0.3717995285987854,0.8413194417953491,0.8152702450752258,0.1804629266262054,0.2736713886260986,2
1080,4e-05,1,0.3416426181793213,0.8435522317886353,0.8298139572143555,0.1576074659824371,0.2290771156549453,2
1081,4e-05,1,0.3691446781158447,0.8383969068527222,0.8079466223716736,0.1754198968410492,0.2599362730979919,2
1082,4e-05,1,0.3732271194458008,0.8325303196907043,0.8005347847938538,0.1729924976825714,0.2539132833480835,2
1083,4e-05,1,0.3766530007123947,0.8288477063179016,0.8004739284515381,0.1721246987581253,0.2695408165454864,2
1084,4e-05,1,0.3938736021518707,0.8292559087276459,0.8167823553085327,0.1863826438784599,0.2289628684520721,2
1085,4e-05,1,0.3940731883049011,0.8374127149581909,0.8142992258071899,0.194776102900505,0.2915574908256531,2
1086,4e-05,1,0.3957180380821228,0.830597460269928,0.7902885675430298,0.1895032823085785,0.2718863785266876,2
1087,4e-05,1,0.3657413721084595,0.8384592533111572,0.8098623156547546,0.1726703643798828,0.2582007050514221,2
1088,4e-05,1,0.3687357008457184,0.8371300101280212,0.8092280626296997,0.1738341748714447,0.2450382709503173,2
1089,4e-05,1,0.4035138487815857,0.8351588845252991,0.7931944131851196,0.2001895904541015,0.3410419225692749,2
1090,4e-05,1,0.4036172926425934,0.835242748260498,0.8086399435997009,0.2003526240587234,0.2947839796543121,2
1091,4e-05,1,0.3748475909233093,0.8431705832481384,0.8122380375862122,0.1847509145736694,0.2740444540977478,2
1092,4e-05,1,0.3569114804267883,0.8482151031494141,0.8265774250030518,0.1749328225851059,0.2482430189847946,2
1093,4e-05,1,0.3624386191368103,0.833704948425293,0.7864289283752441,0.1651998162269592,0.2456583231687545,2
1094,4e-05,1,0.3547503650188446,0.8414269089698792,0.808670699596405,0.166477233171463,0.2538298070430755,2
1095,4e-05,1,0.3555077612400055,0.8462178111076355,0.8237894773483276,0.1718237400054931,0.2807394564151764,2
1096,4e-05,1,0.4002618789672851,0.8341369032859802,0.79254549741745,0.1966012865304947,0.3202227652072906,2
1097,4e-05,1,0.3984714448451996,0.8255096673965454,0.8066756129264832,0.1863176003098487,0.2397467643022537,2
1098,4e-05,1,0.3704268038272857,0.8311811089515686,0.7971935272216797,0.1693271547555923,0.2405943125486374,2
1099,4e-05,1,0.3682952523231506,0.8431316614151001,0.8037552237510681,0.1793536990880966,0.2495884746313095,2
1100,4e-05,1,0.3827045559883117,0.8412961959838867,0.804010808467865,0.1893291026353836,0.2744074165821075,2
1101,4e-05,1,0.3906508386135101,0.8356350660324097,0.7986843585968018,0.1902968287467956,0.2719033658504486,2
1102,4e-05,1,0.3795969486236572,0.8333836197853088,0.7848197817802429,0.1790850311517715,0.2589226365089416,2
1103,4e-05,1,0.3969780206680298,0.8369108438491821,0.8185853362083435,0.1966302990913391,0.3053150773048401,2
1104,4e-05,1,0.406812846660614,0.8318910598754883,0.7931041717529297,0.1996923685073852,0.302757203578949,2
1105,4e-05,1,0.3677937388420105,0.8394557237625122,0.8072189092636108,0.1753466725349426,0.2630118131637573,2
1106,4e-05,1,0.3819882273674011,0.8365844488143921,0.7861399054527283,0.1841790378093719,0.2788863480091095,2
1107,4e-05,1,0.3835574388504028,0.8320894241333008,0.8032210469245911,0.1810580492019653,0.2695040106773376,2
1108,4e-05,1,0.3858585953712463,0.8435988426208496,0.8139281868934631,0.1940877437591552,0.304892361164093,2
1109,4e-05,1,0.4273881316184997,0.8427393436431885,0.8054263591766357,0.2260828912258148,0.3583007752895355,2
1110,4e-05,1,0.4155332446098327,0.8358170986175537,0.7990379333496094,0.2103676050901413,0.3259689509868622,2
1111,4e-05,1,0.3442227244377136,0.8419994711875916,0.8000392913818359,0.1582286655902862,0.2252438515424728,2
1112,4e-05,1,0.3929237723350525,0.8305831551551819,0.7951874136924744,0.1871658936142921,0.2752116024494171,2
1113,4e-05,1,0.3515004217624664,0.8424837589263916,0.8094007968902588,0.1648129075765609,0.2253973186016082,2
1114,4e-05,1,0.3771352469921112,0.8392980694770813,0.8065001368522644,0.1828608214855194,0.2701607048511505,2
1115,4e-05,1,0.3573085069656372,0.8356578350067139,0.7978375554084778,0.1628671139478683,0.2235360443592071,2
1116,4e-05,1,0.3409686386585235,0.8548263311386108,0.8298115730285645,0.1681571155786514,0.2188268601894378,2
1117,4e-05,1,0.3638389706611633,0.8419367074966431,0.8185605406761169,0.1745185852050781,0.2565285861492157,2
1118,4e-05,1,0.3791624307632446,0.8430512547492981,0.7935426235198975,0.1881461143493652,0.2710216045379638,2
1119,4e-05,1,0.3588926792144775,0.8478614091873169,0.8129853010177612,0.1762222945690155,0.2433329373598098,2
1120,4e-05,1,0.3679396510124206,0.8356294631958008,0.7876511216163635,0.1716915369033813,0.254301905632019,2
1121,4e-05,1,0.3652683794498443,0.8390724658966064,0.7944405674934387,0.1728838384151458,0.2433100193738937,2
1122,4e-05,1,0.3849865198135376,0.8248641490936279,0.7898688912391663,0.1750136315822601,0.2237610220909118,2
1123,4e-05,1,0.3635519742965698,0.8409097194671631,0.7903938889503479,0.1732731759548187,0.2246704995632171,2
1124,4e-05,1,0.3807359486818313,0.8222856223583221,0.7922179102897644,0.1688548251986503,0.2276967912912368,2
1125,4e-05,1,0.3602197468280792,0.832361102104187,0.7900803685188293,0.161978542804718,0.2116490304470062,2
1126,4e-05,1,0.3598819474379222,0.8275503516197205,0.8125355243682861,0.1566955347855886,0.1996108591556549,2
1127,4e-05,1,0.3412215709686279,0.8421650528907776,0.8002514243125916,0.1558645367622375,0.1847866922616958,2
1128,4e-05,1,0.3616389632225036,0.840124249458313,0.8065527677536011,0.1709157526493072,0.2269210368394851,2
1129,4e-05,1,0.3426582217216491,0.839845597743988,0.809712827205658,0.1547484546899795,0.182933434844017,2
1130,4e-05,1,0.3670717924833298,0.8224892318248749,0.8112858533859253,0.1574795246124267,0.2094717472791671,2
1131,4e-05,1,0.3669404536485672,0.8348457515239716,0.8129802346229553,0.1699884459376335,0.2421321868896484,2
1132,4e-05,1,0.3671994805335998,0.8408645987510681,0.8036558032035828,0.1762389838695526,0.2321009337902069,2
1133,4e-05,1,0.3783230036497116,0.8366137146949768,0.7967426180839539,0.1810080707073211,0.2149584740400314,2
1134,4e-05,1,0.351427674293518,0.8470410108566284,0.8084713220596313,0.1692459434270858,0.2507946193218231,2
1135,4e-05,1,0.3708454668521881,0.8481767773628235,0.8179174065589905,0.1863127648830413,0.2723371386528015,2
1136,4e-05,1,0.3609052002429962,0.8363152742385864,0.8041945695877075,0.1665283441543579,0.2151081264019012,2
1137,4e-05,1,0.362469732761383,0.8449479341506958,0.8040348887443542,0.1763334572315216,0.2520985901355743,2
1138,4e-05,1,0.3814781010150909,0.8346543908119202,0.8050025105476379,0.1818753778934478,0.2451569437980651,2
1139,4e-05,1,0.3641946613788605,0.8327875137329102,0.7823124527931213,0.1657116711139679,0.2096007764339447,2
1140,4e-05,1,0.3512721061706543,0.8401837348937988,0.8021458983421326,0.1623353511095047,0.2113802880048751,2
1141,4e-05,1,0.3709131479263305,0.8476524353027344,0.8074461817741394,0.1858645379543304,0.2768754065036773,2
1142,4e-05,1,0.3598989993333816,0.8336108326911926,0.807671308517456,0.1629658192396164,0.2030257880687713,2
1143,4e-05,1,0.3711608052253723,0.8311189413070679,0.788032591342926,0.1698745489120483,0.2191295027732849,2
1144,4e-05,1,0.3411702513694763,0.8403189778327942,0.8093681335449219,0.1539666652679443,0.195548877120018,2
1145,4e-05,1,0.3605032861232757,0.841263473033905,0.8157294392585754,0.1710976064205169,0.2214506268501281,2
1146,4e-05,1,0.3619371652603149,0.8353267312049866,0.7964872121810913,0.1664027273654937,0.2160935848951339,2
1147,4e-05,1,0.3263749480247497,0.8468399047851562,0.8174488544464111,0.1479681134223938,0.1780015528202057,2
1148,4e-05,1,0.3391150236129761,0.8421580195426941,0.8148890137672424,0.1540774405002594,0.1932767927646637,2
1149,4e-05,1,0.3669654726982116,0.8306786715984344,0.8187158703804016,0.1657325178384781,0.2426403760910034,2
1150,4e-05,1,0.3363425433635711,0.8359516859054565,0.7941805720329285,0.1454310119152069,0.1731451451778412,2
1151,4e-05,1,0.3340660333633423,0.8403525352478027,0.8067253828048706,0.1479688733816146,0.1815647333860397,2
1152,4e-05,1,0.3406720459461212,0.837662935256958,0.8062549829483032,0.1508611440658569,0.1899131089448928,2
1153,4e-05,1,0.3343395590782165,0.8433089852333069,0.8096327781677246,0.1511881053447723,0.1930805444717407,2
1154,4e-05,1,0.3372270166873932,0.8472269773483276,0.8189901113510132,0.1575494706630706,0.1980388462543487,2
1155,4e-05,1,0.3381544947624206,0.8420683145523071,0.8004733920097351,0.1531743109226226,0.1881164461374282,2
1156,4e-05,1,0.3357802033424377,0.8372785449028015,0.8053061962127686,0.1463053673505783,0.1768952459096908,2
1157,4e-05,1,0.3309258818626404,0.844910740852356,0.8186283707618713,0.1499002575874328,0.1823469847440719,2
1158,4e-05,1,0.3459748923778534,0.8384295701980591,0.8032517433166504,0.1561244130134582,0.2003880590200424,2
1159,4e-05,1,0.3423069715499878,0.8410629034042358,0.8077604174613953,0.1556752771139145,0.18657286465168,2
1160,4e-05,1,0.3391757607460022,0.8450219631195068,0.8110772967338562,0.1569955945014953,0.1830990314483642,2
1161,4e-05,1,0.3605232834815979,0.8275567293167114,0.7822626829147339,0.1573854982852935,0.2025356441736221,2
1162,4e-05,1,0.3466859608888626,0.8353710174560547,0.7959108948707581,0.153606615960598,0.1766476929187774,2
1163,4e-05,1,0.3488646745681762,0.8421082496643066,0.8157485723495483,0.1622352302074432,0.2114056348800659,2
1164,4e-05,1,0.3412231802940368,0.8348337411880493,0.8032523393630981,0.1484529376029968,0.190450981259346,2
1165,4e-05,1,0.353084534406662,0.8276347815990448,0.7805464863777161,0.1511481255292892,0.1788343489170074,2
1166,4e-05,1,0.335261583328247,0.8424543142318726,0.8168867230415344,0.1511100530624389,0.1679840832948684,2
1167,4e-05,1,0.3475760221481323,0.8297616243362427,0.7867093682289124,0.1486731767654419,0.1802137643098831,2
1168,4e-05,1,0.3393191695213318,0.8378762006759644,0.8038343191146851,0.149928018450737,0.1837039738893509,2
1169,4e-05,1,0.3546352982521057,0.8351699709892273,0.7900082468986511,0.1601359546184539,0.2104694694280624,2
1170,4e-05,1,0.3517396748065948,0.8370996117591858,0.7996436357498169,0.1596421599388122,0.1973445564508438,2
1171,4e-05,1,0.3569756001234054,0.8220639228820801,0.802156925201416,0.1486724466085434,0.175593689084053,2
1172,4e-05,1,0.3369120955467224,0.8466404676437378,0.8129630088806152,0.1567003577947616,0.1884390711784362,2
1173,4e-05,1,0.3578028529882431,0.8292063176631927,0.7923255562782288,0.1566709354519844,0.2094894647598266,2
1174,4e-05,1,0.353825032711029,0.8443188667297363,0.81529700756073,0.1685631722211837,0.20511294901371,2
1175,4e-05,1,0.3489775657653808,0.8397740125656128,0.8058827519416809,0.1600014567375183,0.2085344344377517,2
1176,4e-05,1,0.3488975167274475,0.8394614458084106,0.8063946962356567,0.1596214175224304,0.1982071995735168,2
1177,4e-05,1,0.3306202888488769,0.8486872315406799,0.820362389087677,0.1534243822097778,0.1845037341117859,2
1178,4e-05,1,0.3386344909667969,0.8410241007804871,0.8083353042602539,0.1525296866893768,0.1870786547660827,2
1179,4e-05,1,0.3521161675453186,0.831146240234375,0.7929951548576355,0.1539413928985595,0.188349962234497,2
1180,4e-05,1,0.3386988043785095,0.8428916931152344,0.8132572174072266,0.1544618755578994,0.1881337761878967,2
1181,4e-05,1,0.3468209207057953,0.8383482694625854,0.805378258228302,0.1567563116550445,0.1886514127254486,2
1182,4e-05,1,0.3345741033554077,0.8432286977767944,0.7914243936538696,0.1513063907623291,0.1748793721199035,2
1183,4e-05,1,0.343301773071289,0.8340499401092529,0.7872293591499329,0.1494224965572357,0.180069014430046,2
1184,4e-05,1,0.3439345955848694,0.8412549495697021,0.7959907650947571,0.1572408676147461,0.2079169154167175,2
1185,4e-05,1,0.3515388965606689,0.8393834233283997,0.7961068153381348,0.1617603152990341,0.2018427401781082,2
1186,4e-05,1,0.3579972982406616,0.8319669961929321,0.7825235724449158,0.1597323268651962,0.2086459994316101,2
1187,4e-05,1,0.3517576158046722,0.8377582430839539,0.7900828719139099,0.1603179275989532,0.20831298828125,2
1188,4e-05,1,0.3547481298446655,0.8365939855575562,0.7899442911148071,0.1616601347923278,0.197485476732254,2
1189,4e-05,1,0.3610985875129699,0.8284550905227661,0.7873245477676392,0.1587832570075988,0.2049344331026077,2
1190,4e-05,1,0.333700031042099,0.8461193442344666,0.7930969595909119,0.1534662395715713,0.198014423251152,2
